10:00:00 (C),,3:323:49:12:12:9:0:1:3:0:0:0:0:0:0,3:289:50:5:17:7:1:3:3:0:0:0:0:0:0,5:208:59:6:17:5:0:0:1:0:0:0:0:0:0,1:148:37:4:8:0:0:1:0:0:0:0:0:0:0,
11:00:00 (C),,2:342:99:3:20:8:0:4:4:3:0:0:0:0:0,1:316:77:6:20:3:0:2:2:2:0:0:0:0:0,3:179:36:3:15:1:1:0:0:0:0:0:0:0:0,5:179:50:4:14:2:0:3:0:0:0:0:0:0:0,
12:00:00 (C),,3:324:72:2:19:6:0:1:4:1:0:0:0:0:0,5:346:74:10:17:7:1:0:7:0:0:0:0:0:0,4:229:35:3:11:6:0:1:0:0:0:0:0:0:0,2:189:54:3:11:3:0:2:0:0:0:0:0:0:0,
13:00:00 (C),,4:366:75:2:33:7:0:3:4:0:0:0:0:0:0,5:381:65:8:21:6:1:6:1:1:0:0:0:0:0,1:240:48:3:20:5:0:0:0:0:0:0:0:0:0,3:183:40:3:8:0:1:0:1:0:0:0:0:0:0,
14:00:00 (C),,1:414:67:7:20:8:0:6:2:0:0:0:0:0:0,5:467:80:4:17:11:0:2:5:0:0:0:0:0:0,0:270:50:13:23:6:1:0:2:1:0:0:0:0:0,2:220:48:0:19:2:0:0:4:0:0:0:0:0:0,
15:00:00 (C),,0:439:73:9:23:9:1:6:2:0:0:0:0:0:0,4:522:96:5:27:4:0:4:2:0:0:0:0:0:0,3:274:62:4:21:5:0:2:0:0:0:0:0:0:0,2:285:53:2:16:1:0:2:0:0:0:0:0:0:0,
16:00:00 (C),,0:526:88:7:17:8:0:2:2:0:0:0:0:0:0,2:567:88:2:22:1:1:2:3:0:0:0:1:0:0,0:352:58:3:10:4:0:1:0:0:0:0:0:0:0,4:358:59:3:16:3:0:4:1:0:0:0:0:0:0,
17:00:00 (C),,4:665:87:4:36:0:0:1:0:0:0:0:0:0:0,4:652:94:0:40:3:1:1:1:1:0:0:1:0:0,1:392:46:3:15:0:0:1:0:0:0:0:0:0:0,5:514:70:2:15:0:0:2:0:0:0:0:0:0:0,
18:00:00 (C),,3:458:30:0:24:1:0:2:2:0:0:0:0:0:0,2:449:62:0:24:2:0:2:0:0:0:0:0:0:0,0:263:36:1:6:0:0:1:0:0:0:0:0:0:0,4:340:42:3:12:3:0:0:0:0:0:0:0:0:0,
19:00:00(C),,1:337:45:0:12:1:0:0:0:0:0:0:0:0:0,2:304:31:0:12:0:0:0:0:0:0:0:0:0:0,2:191:19:1:6:1:0:0:1:0:0:0:0:0:0,2:186:27:2:5:0:0:0:0:0:0:0:0:0:0,
20:00:00 (C),6:312:33:1:16:1:0:2:0:0:0:0:0:0:0,5:281:19:2:8:0:0:2:0:0:0:0:0:0:0,,3:154:17:2:5:0:0:1:0:0:0:0:0:0:0,5:159:27:3:7:1:0:2:0:0:0:0:0:0:0,
21:00:00 (C),0:238:18:0:8:0:0:0:0:0:0:0:0:0:0,2:269:12:1:7:0:0:0:0:0:0:0:0:0:0,,2:101:8:1:5:0:0:0:0:0:0:0:0:0:0,1:106:12:1:9:1:0:2:0:0:0:0:0:0:0,
22:00:00 (C),1:192:13:0:8:0:0:0:0:0:0:0:0:0:0,1:230:7:0:5:0:0:0:2:0:0:0:0:0:0,,0:78:11:2:4:0:0:0:0:0:0:0:0:0:0,1:81:17:1:2:0:0:0:0:0:0:0:0:0:0,
23:00:00 (C),0:107:7:0:7:0:0:0:0:0:0:0:0:0:0,1:186:9:0:5:0:0:0:0:0:0:0:0:0:0,,2:53:8:1:3:0:0:0:0:0:0:0:0:0:0,1:57:12:2:5:0:0:0:0:0:0:0:0:0:0,
