6:00:00 (C),,0:232:12:0:1:1:0:0:0:0:0:0:0:0:0,0:225:21:0:2:0:0:0:0:0:0:0:0:0:0,2:362:40:1:5:1:0:0:0:0:0:0:0:0:0,1:346:35:0:1:4:0:0:0:0:0:0:0:0:0,
7:00:00 (C),,2:468:28:1:3:1:2:0:0:0:0:0:0:0:0,0:426:29:3:4:0:0:0:0:0:0:0:0:0:0,3:498:71:3:9:1:0:0:0:0:0:0:0:0:0,2:571:89:1:9:1:1:1:0:0:0:0:0:0:0,
8:00:00 (C),,1:480:28:4:4:0:0:0:0:0:0:0:0:0:0,0:386:37:2:6:0:0:0:0:0:0:0:0:0:0,3:565:91:4:15:1:0:0:0:0:0:0:0:0:0,5:587:104:0:6:4:1:0:0:0:0:0:0:0:0,
9:00:00 (C),,2:378:27:0:8:1:0:0:0:0:0:0:0:0:0,1:274:35:2:4:1:0:0:0:0:0:0:0:0:0,4:340:71:3:20:1:0:1:0:1:0:0:0:0:0,5:396:88:3:15:3:0:1:1:0:0:0:0:0:0,
10:00:00 (C),,4:334:29:4:12:3:0:0:0:0:0:0:0:0:0,0:268:46:2:6:0:0:1:0:0:0:0:0:0:0,3:221:56:1:12:0:0:0:0:0:0:0:0:0:0,4:308:60:2:14:2:0:0:0:0:0:0:0:0:0,
11:00:00 (C),,2:330:25:0:7:2:0:0:0:0:0:0:0:0:0,2:289:27:1:8:4:0:1:0:0:0:0:0:0:0,5:230:54:3:12:1:0:0:0:0:0:0:0:0:0,4:233:53:1:4:3:0:0:0:0:0:0:0:0:0,
12:00:00 (C),,0:331:25:2:8:1:0:0:0:0:0:0:0:0:0,5:347:25:3:10:0:0:0:0:0:0:0:0:0:0,5:208:63:2:5:3:0:0:1:0:0:0:0:0:0,1:229:54:2:17:1:0:0:0:0:0:0:0:0:0,
13:00:00 (C),,1:244:27:1:4:0:0:0:0:0:0:0:0:0:0,1:323:27:2:2:0:0:0:0:0:0:0:0:0:0,1:181:39:1:4:1:0:0:0:0:0:0:0:0:0,3:218:42:0:6:1:0:0:0:1:0:0:0:0:0,
14:00:00 (C),,2:237:32:0:2:1:0:0:0:0:0:0:0:0:0,0:293:26:1:4:0:0:0:1:0:0:0:0:0:0,1:223:51:1:6:3:0:0:0:0:0:0:0:0:0,1:234:49:2:9:2:0:1:1:0:0:0:0:0:0,
15:00:00 (C),,3:359:36:1:6:0:0:0:0:0:0:0:0:0:0,2:399:41:0:8:0:0:0:0:0:0:0:0:0:0,0:300:56:1:11:1:0:0:0:0:0:0:0:0:0,4:260:69:1:9:1:0:0:0:0:0:0:0:0:0,
16:00:00 (C),,0:632:39:0:13:2:0:0:0:0:0:0:0:0:0,3:660:46:1:3:1:0:0:1:0:0:0:0:0:0,1:451:90:0:12:2:0:0:0:0:0:0:0:0:0,3:419:66:0:9:7:0:1:0:0:0:0:0:0:0,
17:00:00 (C),1:664:34:1:4:1:2:0:2:0:0:0:0:0:0,4:634:40:2:4:0:0:0:0:0:0:0:0:0:0,,3:535:101:1:12:4:0:0:0:0:0:0:0:0:0,2:480:59:2:13:3:0:1:0:0:0:0:0:0:0,
18:00:00 (C),0:543:23:1:7:1:2:0:1:0:0:0:0:0:0,1:590:25:0:3:0:0:0:0:0:0:0:0:0:0,,5:351:57:0:8:4:0:0:1:0:0:0:0:0:0,1:267:55:2:4:1:0:0:1:0:0:0:0:0:0,
19:00:00(C),1:344:15:0:3:1:0:1:0:0:0:0:0:0:0,1:292:16:0:2:0:0:0:0:0:0:0:0:0:0,,3:147:27:0:2:5:0:0:0:0:0:0:0:0:0,3:186:35:0:2:1:0:0:0:0:0:0:0:0:0,
20:00:00 (C),4:203:20:0:1:0:0:0:0:0:0:0:0:0:0,0:199:9:0:1:0:0:0:0:0:0:0:0:0:0,,3:109:22:0:1:1:0:1:0:0:0:0:0:0:0,0:131:26:0:1:3:0:0:0:0:0:0:0:0:0,
21:00:00 (C),0:168:5:0:0:0:0:0:0:0:0:0:0:0:0,0:201:4:0:0:0:0:0:0:0:0:0:0:0:0,,2:113:21:1:3:3:0:1:0:0:0:0:0:0:0,2:162:20:0:2:2:0:0:1:0:0:0:0:0:0,
22:00:00 (C),0:369:14:1:1:0:0:0:0:0:0:0:0:0:0,0:193:11:1:1:0:0:0:0:0:0:0:0:0:0,,2:104:21:0:1:2:0:0:0:0:0:0:0:0:0,6:186:23:0:3:0:0:0:0:0:0:0:0:0:0,
23:00:00 (C),0:230:6:0:1:0:0:0:0:0:0:0:0:0:0,0:576:82:0:4:0:0:0:0:0:0:0:0:0:0,,0:101:15:0:0:2:0:0:0:0:0:0:0:0:0,4:132:22:0:4:1:0:0:0:0:0:0:0:0:0,
