OID,RouteId,BeginPoint,EndPoint,MEDIAN_WIDTHVn,MEDIAN_WIDTHVt,MEDIAN_WIDTHVd,MEDIAN_WIDTHComments,Shape_Length
-1,1000100001700INC,6.958200000000000,7.028200000000000,25.000000000000000,,,GA0510111-02,0.001188899734270
-1,1051200114800INC,3.812000000000000,3.812100000000000,37.000000000000000,,,GA0511153-01,0.000000794795591
-1,1000100001700INC,3.367300000000000,3.401400000000000,20.000000000000000,,,GA0510103-01,0.000576869294907
-1,1000100054000INC,197.061599999999999,197.313299999999998,40.000000000000000,,,GA2450001-01,0.004269423923812
-1,1000100009200INC,94.266199999999998,94.280400000000000,40.000000000000000,,,GA0570084-01,0.000245753398838
-1,1000100040200INC,24.282499999999999,24.853600000000000,40.000000000000000,,,GA0450284-01,0.009917538209186
-1,1000100000100INC,290.710300000000018,290.819399999999973,99.000000000000000,,,GA1150023-01,0.001638293423486
-1,1000100051500INC,41.048400000000001,41.091500000000003,30.000000000000000,,,GA1110265-01,0.000751339837835
-1,1000100000600INC,65.790400000000005,65.790999999999997,35.000000000000000,,,GA1210978-01,0.000009617688352
-1,1000100041300INC,0.942200000000000,1.039600000000000,90.000000000000000,,,GA1510446-01,0.001420866927424
-1,1000100040500INC,36.487099999999998,36.524799999999999,24.000000000000000,,,GA1270312-01,0.000585103728563
-1,1000100031600INC,21.403800000000000,21.544000000000000,35.000000000000000,,,GA0130369-01,0.002335327276698
-1,1000100002900INC,92.416300000000007,92.551900000000003,40.000000000000000,,,GA0090418-02,0.002110054313096
-1,1000100036900INC,35.578099999999999,35.584600000000002,19.000000000000000,,,GA1390420-01,0.000112286072471
-1,1000100002600INC,256.868899999999996,256.893399999999986,20.000000000000000,,,GA0510281-01,0.000397830841353
-1,1051200078700INC,0.594200000000000,0.613800000000000,23.000000000000000,,,GA0510434-01,0.000331355278656
-1,1000100009200INC,85.266800000000003,85.281000000000006,40.000000000000000,,,GA0570074-01,0.000247408488387
-1,1000100012400INC,15.900200000000000,15.920199999999999,4.000000000000000,,,GA1350189-01,0.000294299857574
-1,1000100000300INC,219.956099999999992,220.134899999999988,36.000000000000000,,,GA0631047-01,0.002596209458129
-1,1000100040700INC,33.757199999999997,34.176099999999998,4.000000000000000,,,GA0893363-01,0.006078824022624
-1,1000100007400INC,3.379500000000000,3.637800000000000,40.000000000000000,,,GA1130131-01,0.003749573230705
-1,1000100040400INC,92.946399999999997,93.070999999999998,60.000000000000000,,,GA1070212-01,0.002125482444104
-1,1000100019600INC,36.904699999999998,37.078000000000003,30.000000000000000,,,GA1790129-01,0.002762779214458
-1,1000100002500INC,42.154499999999999,42.174300000000002,24.000000000000000,,,GA1270109-02,0.000289743953410
-1,1000100005200INC,8.103000000000000,8.113000000000000,25.000000000000000,,,GA3130204-01,0.000175768881249
-1,1000100040300INC,15.217599999999999,15.985600000000000,60.000000000000000,,,GA2850234-01,0.012442960946342
-1,1000100040100INC,166.581500000000005,166.674399999999991,4.000000000000000,,,GA0210352-01,0.001439482584438
-1,1000100002000INC,99.822999999999993,99.963700000000003,4.000000000000000,,,GA1350118-02,0.002043009594977
-1,1051200205407INC,5.719800000000000,6.000500000000000,4.000000000000000,,,GA0511103-01,0.004446696396900
-1,1000100002800INC,13.441000000000001,13.750200000000000,10.000000000000000,,,GA0730114-01,0.004726773345541
-1,1000100014100INC,1.668500000000000,1.680100000000000,5.000000000000000,,,GA1215353-01,0.000196102419205
-1,1000100009200INC,100.640600000000006,100.647099999999995,15.000000000000000,,,GA1210800-01,0.000102371505422
-1,1000100000300INC,69.997799999999998,69.998599999999996,40.000000000000000,,,GA0950065-01,0.000011624544064
-1,1000100052000INC,39.000799999999998,39.080399999999997,40.000000000000000,,,GA2590163-01,0.001188632538920
-1,1000100000100INC,18.626899999999999,18.628399999999999,40.000000000000000,,,GA0870118-01,0.000025076573195
-1,1000100001500INC,270.147299999999973,270.365499999999997,40.000000000000000,,,GA1570147-01,0.003233376079270
-1,1000100041900INC,44.666100000000000,44.729399999999998,60.000000000000000,,,GA1370246-01,0.000921013247708
-1,1000100005300INC,128.135899999999992,128.224999999999994,40.000000000000000,,,GA1390285-02,0.001373270968773
-1,1000100040300INC,145.169399999999996,145.172899999999998,60.000000000000000,,,GA1570307-01,0.000058507463150
-1,1000100014100INC,25.948200000000000,26.720500000000001,12.000000000000000,,,GA1170043-01,0.011329820104052
-1,1000100002100INC,10.995300000000000,10.996700000000001,20.000000000000000,,,GA0510116-01,0.000020726232759
-1,1000100003800INC,230.950999999999993,230.970499999999987,20.000000000000000,,,GA1830114-01,0.000317918023413
-1,1000100040200INC,109.754599999999996,110.191599999999994,55.000000000000000,,,GA2110198-01,0.007565502214486
-1,1000100040100INC,98.798400000000001,98.808300000000003,4.000000000000000,,,GA0810105-01,0.000144271232815
-1,1000100001700INC,4.606400000000000,4.797600000000000,20.000000000000000,,,GA0510111-01,0.003262258361607
-1,1051200114800INC,1.940500000000000,1.954900000000000,40.000000000000000,,,GA0511152-01,0.000245210959188
-1,1000100054000INC,76.468599999999995,77.001300000000001,45.000000000000000,,,GA2250063-01,0.008376860742522
-1,1000100009200INC,92.143400000000000,92.203000000000003,40.000000000000000,,,GA0570082-01,0.001037607261496
-1,1000100001300INC,2.250300000000000,2.283000000000000,4.000000000000000,,,GA1215530-01,0.000542328455571
-1,1000100042200INC,14.468999999999999,14.469799999999999,40.000000000000000,,,GA0590014-01,0.000013485493902
-1,1000100000600INC,57.241700000000002,57.246000000000002,40.000000000000000,,,GA0970325-01,0.000064840853020
-1,1000100041100INC,44.689200000000000,44.695099999999996,90.000000000000000,,,GA2850245-02,0.000087565877590
-1,1000100040500INC,5.097700000000000,5.245500000000000,27.000000000000000,,,GA0390221-01,0.002158902414312
-1,1000100031600INC,19.518899999999999,19.542999999999999,40.000000000000000,,,GA0130365-01,0.000411808091798
-1,1000100002500INC,103.751800000000003,103.771799999999999,30.000000000000000,,,GA0290105-02,0.000320150209749
-1,1000100002500INC,108.025000000000006,108.031199999999998,15.000000000000000,,,GA0510192-01,0.000096696041090
-1,1051100042100INC,5.559600000000000,5.564600000000000,30.000000000000000,,,GA0510129-01,0.000083713754122
-1,1000100009200INC,99.153999999999996,99.173599999999993,15.000000000000000,,,GA1210798-01,0.000315076606667
-1,1000100014100INC,20.004799999999999,20.005400000000002,20.000000000000000,,,GA1210360-01,0.000008731050840
-1,1000100012000INC,70.398700000000005,70.404799999999994,11.000000000000000,,,GA1210310-01,0.000106239990706
-1,1000100000300INC,201.028799999999990,201.371100000000013,36.000000000000000,,,GA2550035-01,0.005069273190031
-1,1000100001000INC,52.915900000000001,54.168199999999999,60.000000000000000,,,GA2190105-01,0.019731629694369
-1,1000100040100INC,308.327099999999973,308.621899999999982,99.000000000000000,,,GA1290101-01,0.004355938750900
-1,1000100000100INC,208.026800000000009,208.027299999999997,35.000000000000000,,,GA2850049-01,0.000007282637946
-1,1000100040500INC,89.208699999999993,89.255700000000004,17.000000000000000,,,GA0290198-01,0.000734816861243
-1,1000100007200INC,3.573200000000000,3.579100000000000,22.000000000000000,,,GA1950118-01,0.000100198550294
-1,1000100040400INC,55.533700000000003,55.926499999999997,30.000000000000000,,,GA1750255-01,0.006685972077221
-1,1000100019600INC,34.383000000000003,34.625100000000003,30.000000000000000,,,GA1790127-01,0.003802602432340
-1,1000100002400INC,220.594500000000011,220.609800000000007,30.000000000000000,,,GA2190266-01,0.000222521257398
-1,1000100003800INC,234.491899999999987,234.561900000000009,30.000000000000000,,,GA1830114-01,0.001143900281568
-1,1000100040300INC,14.220200000000000,14.242400000000000,65.000000000000000,,,GA2850232-01,0.000362622822326
-1,1000100040100INC,150.712400000000002,150.772099999999995,40.000000000000000,,,GA2250112-01,0.000878853106511
-1,1000100002000INC,97.968599999999995,98.018199999999993,40.000000000000000,,,GA1350114-01,0.000852421958668
-1,1051200205407INC,4.034100000000000,4.144100000000000,15.000000000000000,,,GA0511205-01,0.001786699731164
-1,1000100002800INC,6.694200000000000,6.877200000000000,4.000000000000000,,,GA2450718-01,0.003070743645651
-1,1000100014000INC,67.127600000000001,67.134900000000002,15.000000000000000,,,GA1210348-01,0.000117584892975
-1,1000100000300INC,331.753399999999999,331.870799999999974,12.000000000000000,,,GA3130609-01,0.002061585546536
-1,1000100001700INC,1.025300000000000,1.095200000000000,4.000000000000000,,,GA0511155-02,0.001190194492382
-1,1000100040200INC,98.163100000000000,98.320700000000002,55.000000000000000,,,GA2170221-01,0.002733015080564
-1,1000100009200INC,100.518699999999995,100.532899999999998,10.000000000000000,,,GA1210800-01,0.000222811347431
-1,1000100000300INC,3.860000000000000,3.864000000000000,40.000000000000000,,,GA2750249-01,0.000058900015075
-1,1000100052000INC,29.826499999999999,29.946999999999999,40.000000000000000,,,GA2590171-01,0.001927535724893
-1,1000100041900INC,23.998400000000000,24.023700000000002,56.000000000000000,,,GA1390212-01,0.000369551268576
-1,1000100001300INC,1.124000000000000,1.501000000000000,4.000000000000000,,,GA1215528-01,0.006216029508445
-1,1000100040100INC,247.486500000000007,247.486799999999988,11.000000000000000,,,GA1215474-01,0.000004359279857
-1,1000100002000INC,136.423599999999993,137.155799999999999,4.000000000000000,,,GA2470121-01,0.011297970284824
-1,1000100003500INC,47.532899999999998,47.954099999999997,35.000000000000000,,,GA0710012-01,0.006513730484499
-1,1000100040100INC,38.396999999999998,38.418700000000001,4.000000000000000,,,GA0750172-01,0.000323512936278
-1,1000100002700INC,262.368800000000022,262.436800000000005,17.000000000000000,,,GA1270203-01,0.001002002914210
-1,1051200114300INC,1.695300000000000,2.096400000000000,18.000000000000000,,,GA0510358-01,0.006334998683385
-1,1000100009200INC,88.510900000000007,88.517399999999995,15.000000000000000,,,GA0570078-01,0.000112968555149
-1,1000100014000INC,67.255799999999994,67.259399999999999,5.000000000000000,,,GA1210801-01,0.000057984019094
-1,1000100000300INC,324.222699999999975,324.294699999999978,35.000000000000000,,,GA3130625-01,0.001096620980136
-1,1000100042200INC,8.328799999999999,8.330700000000000,40.000000000000000,,,GA0590601-01,0.000030833969139
-1,1000100000300INC,342.930099999999982,343.005299999999977,5.000000000000000,,,GA0470045-02,0.001117238277233
-1,1000100041100INC,8.308800000000000,8.666600000000001,4.000000000000000,,,GA2150336-01,0.005581913158060
-1,1000100008700INC,66.311000000000007,66.329200000000000,30.000000000000000,,,GA0210249-01,0.000264511857247
-1,1000100040500INC,0.019800000000000,0.096000000000000,10.000000000000000,,,GA0390218-01,0.001138335085807
-1,10001000247COINC,3.511800000000000,3.973900000000000,40.000000000000000,,,GA2250103-01,0.007918988855232
-1,1000100002500INC,48.949500000000000,49.068700000000000,20.000000000000000,,,GA1270123-01,0.001777912259192
-1,1000100005300INC,121.215199999999996,121.269300000000001,17.000000000000000,,,GA1390267-01,0.000812395350363
-1,1000100040300INC,67.055099999999996,67.346500000000006,33.000000000000000,,,GA1210516-01,0.004679788010633
-1,10511000021ALINC,2.548100000000000,2.559900000000000,4.000000000000000,,,GA0510700-01,0.000172511050722
-1,1000100009200INC,96.695999999999998,96.725899999999996,10.000000000000000,,,GA1210795-01,0.000496916670691
-1,1000100014100INC,16.343699999999998,16.344300000000000,25.000000000000000,,,GA1210356-02,0.000008970146783
-1,1000100001000INC,37.102499999999999,37.609600000000000,40.000000000000000,,,GA2970014-01,0.008418319838096
-1,1000100011300INC,55.111800000000002,55.227899999999998,19.000000000000000,,,GA0150201-01,0.002016796961756
-1,1000100000300INC,136.249400000000009,136.304000000000002,40.000000000000000,,,GA2690135-01,0.000795124620772
-1,1000100001000INC,45.069899999999997,45.156700000000001,60.000000000000000,,,GA2970043-01,0.001436647950195
-1,1000100054000INC,4.467600000000000,4.931600000000000,55.000000000000000,,,GA2151009-01,0.007750916771303
-1,1000100000100INC,147.613499999999988,147.622299999999996,15.000000000000000,,,GA2150203-01,0.000127746002119
-1,1000100001000INC,64.023300000000006,64.339600000000004,16.000000000000000,,,GA0590036-01,0.005489901771843
-1,1000100006700INC,52.619000000000000,53.158400000000000,30.000000000000000,,,GA1650156-01,0.007912241567932
-1,1000100040400INC,46.497500000000002,46.570200000000000,45.000000000000000,,,GA1750247-01,0.001239621597947
-1,1000100016600INC,62.960200000000000,62.960299999999997,4.000000000000000,,,GA1215420-01,0.000001709923944
-1,1000100002300INC,89.964900000000000,89.965000000000003,28.000000000000000,,,GA3050009-02,0.000001522149178
-1,1000100003800INC,233.520399999999995,233.521299999999997,30.000000000000000,,,GA1830114-01,0.000014693672977
-1,1000100040300INC,0.159700000000000,0.199400000000000,40.000000000000000,,,GA1450234-01,0.000624174215609
-1,1000100040100INC,128.837799999999987,128.846499999999992,71.000000000000000,,,GA1530198-01,0.000126300389278
-1,1000100001700INC,167.685200000000009,167.690499999999986,40.000000000000000,,,GA3170132-01,0.000081828903280
-1,1051200205407INC,3.371500000000000,3.604200000000000,14.000000000000000,,,GA0511205-01,0.003861297294741
-1,1000100002800INC,0.450300000000000,0.470400000000000,35.000000000000000,,,GA2450554-01,0.000302663862154
-1,10331000121BYINC,2.000400000000000,2.311100000000000,45.000000000000000,,,GA0330339-01,0.004893972858340
-1,1000100001600INC,83.889300000000006,84.007800000000003,40.000000000000000,,,GA0350169-01,0.002031310148948
-1,1000100040200INC,36.221899999999998,37.112000000000002,20.000000000000000,,,GA0970118-01,0.014053472295895
-1,1000100000100INC,354.932500000000005,354.935900000000004,10.000000000000000,,,GA2950041-01,0.000054803070907
-1,1000100051500INC,52.113799999999998,52.123600000000003,37.000000000000000,,,GA1110271-01,0.000172283778252
-1,1000100000700INC,26.719500000000000,27.408400000000000,30.000000000000000,,,GA1850075-02,0.011379579636877
-1,1000100001500INC,255.105899999999991,255.126200000000011,15.000000000000000,,,GA2190123-01,0.000297478408008
-1,1000100041700INC,21.744100000000000,22.400700000000001,99.000000000000000,,,GA0570247-03,0.010619417336620
-1,1000100040500INC,61.405999999999999,61.443100000000001,29.000000000000000,,,GA1910187-01,0.000553273680291
-1,1000100001000INC,64.339600000000004,64.405000000000001,16.000000000000000,,,GA0590036-01,0.001135789159460
-1,1000100003400INC,35.455199999999998,35.566099999999999,40.000000000000000,,,GA0770247-01,0.001918934475154
-1,1000100040000INC,42.024099999999997,42.243299999999998,60.000000000000000,,,GA1170091-01,0.003280743834336
-1,1000100002700INC,226.023799999999994,226.084800000000001,14.000000000000000,,,GA3050043-01,0.000938967990579
-1,1051200097500INC,0.215000000000000,0.221200000000000,16.000000000000000,,,GA0511101-01,0.000099342711413
-1,1000100009200INC,87.089799999999997,87.153700000000001,15.000000000000000,,,GA0570078-01,0.001093314148363
-1,1000100012500INC,1.307600000000000,1.643000000000000,19.000000000000000,,,GA1850205-01,0.004945135864830
-1,1000100000300INC,228.080900000000014,229.203800000000001,15.000000000000000,,,GA1215035-01,0.016819136529354
-1,1000100001700INC,0.161400000000000,0.171400000000000,4.000000000000000,,,GA0511155-01,0.000170575628252
-1,1000100042200INC,3.699900000000000,3.750800000000000,40.000000000000000,,,GA2190260-01,0.000885703476653
-1,1000100040800INC,1.210400000000000,1.220500000000000,85.000000000000000,,,GA0210378-01,0.000146615478406
-1,1000100007400INC,3.717200000000000,3.766700000000000,40.000000000000000,,,GA1130131-01,0.000718502513495
-1,1000100040400INC,156.195200000000000,156.355099999999993,66.000000000000000,,,GA0510365-01,0.002709054029592
-1,1000100023200INC,14.121900000000000,14.210300000000000,4.000000000000000,,,GA2450219-01,0.001312056246560
-1,1000100002500INC,47.068800000000003,47.099100000000000,20.000000000000000,,,GA1270123-01,0.000441061406101
-1,1000100005300INC,23.603999999999999,23.643500000000000,55.000000000000000,,,GA1150107-02,0.000645065210178
-1,1000100040300INC,35.073099999999997,35.201099999999997,35.000000000000000,,,GA0770153-02,0.001859250185446
-1,1000100040100INC,240.967600000000004,241.096399999999988,4.000000000000000,,,GA1215463-01,0.001869761831346
-1,1000100002000INC,111.486099999999993,111.549599999999998,15.000000000000000,,,GA1350149-01,0.000934832845629
-1,1000100014100INC,13.401300000000001,13.402699999999999,40.000000000000000,,,GA1350227-01,0.000020850657386
-1,1000100010400INC,0.749600000000000,0.760000000000000,4.000000000000000,,,GA2450939-02,0.000167610466283
-1,1000100000300INC,125.843800000000002,125.933300000000003,40.000000000000000,,,GA2490121-01,0.001306988880616
-1,1000100052000INC,33.457200000000000,33.493800000000000,40.000000000000000,,,GA2590171-01,0.000562658416560
-1,1000100000100INC,126.491200000000006,127.069199999999995,35.000000000000000,,,GA0530121-01,0.008775385964943
-1,1000100041900INC,45.059500000000000,45.109499999999997,60.000000000000000,,,GA1370246-01,0.000725326617205
-1,1000100031600INC,21.544000000000000,22.531900000000000,35.000000000000000,,,GA0130369-01,0.016826611967387
-1,1000100006000INC,15.404000000000000,15.410000000000000,5.000000000000000,,,GA1390198-01,0.000100510684456
-1,1000100040300INC,177.237500000000011,177.431399999999996,99.000000000000000,,,GA1470287-01,0.003314619161486
-1,1000100014400INC,68.037800000000004,68.138400000000004,22.000000000000000,,,GA0290178-01,0.001637775817412
-1,1000100002100INC,28.594899999999999,28.675999999999998,30.000000000000000,,,GA1030139-01,0.001384302347762
-1,1000100003800INC,231.738400000000013,231.747399999999999,20.000000000000000,,,GA1830114-01,0.000147024515754
-1,1000100040200INC,124.443700000000007,126.356800000000007,55.000000000000000,,,GA2110205-01,0.032903694225008
-1,1000100040100INC,100.228300000000004,100.248300000000000,4.000000000000000,,,GA0810105-02,0.000291029991195
-1,1000100001700INC,8.652200000000001,8.669600000000001,25.000000000000000,,,GA0510111-02,0.000254547693586
-1,1051200205407INC,0.798000000000000,1.100600000000000,37.000000000000000,,,GA0511154-01,0.004425061255830
-1,1000100054000INC,197.024300000000011,197.061599999999999,40.000000000000000,,,GA2450001-01,0.000614488591128
-1,1000100009200INC,94.040800000000004,94.047399999999996,40.000000000000000,,,GA0570084-01,0.000111269159633
-1,1000100001000INC,62.222400000000000,62.518099999999997,40.000000000000000,,,GA0590032-01,0.005145373535847
-1,1000100040200INC,27.939299999999999,27.942900000000002,99.000000000000000,,,GA0970107-02,0.000062509634117
-1,1000100000100INC,259.640300000000025,260.671899999999994,40.000000000000000,,,GA1430243-01,0.015172350236876
-1,1000100001300INC,10.632099999999999,10.644700000000000,12.000000000000000,,,GA0893105-01,0.000202468661132
-1,1000100051500INC,44.849899999999998,44.907600000000002,37.000000000000000,,,GA1110269-01,0.001011781238969
-1,1000100000600INC,71.966800000000006,71.967600000000004,15.000000000000000,,,GA1215193-02,0.000013526336106
-1,1000100041300INC,0.650000000000000,0.912800000000000,90.000000000000000,,,GA1510446-01,0.003816775102457
-1,1000100040500INC,22.409199999999998,22.696600000000000,30.000000000000000,,,GA0390228-01,0.004482021583857
-1,1000100001600INC,71.016900000000007,71.098699999999994,25.000000000000000,,,GA2550041-01,0.001412687061041
-1,1000100031600INC,18.738900000000001,18.818899999999999,40.000000000000000,,,GA0130365-01,0.001366744004134
-1,1000100002500INC,104.143000000000001,104.153300000000002,30.000000000000000,,,GA0290105-02,0.000155488673732
-1,1000100040000INC,17.892099999999999,18.305399999999999,4.000000000000000,,,GA1210458-01,0.007083096908843
-1,1000100002600INC,253.194799999999987,253.658400000000000,8.000000000000000,,,GA0510212-01,0.007808952171402
-1,1051100042100INC,6.134800000000000,6.187100000000000,32.000000000000000,,,GA0510129-01,0.000859483190199
-1,1000100009200INC,85.446200000000005,85.448499999999996,40.000000000000000,,,GA0570074-01,0.000039094340522
-1,1000100012400INC,15.980200000000000,16.040299999999998,4.000000000000000,,,GA1350189-01,0.000884547044767
-1,1000100000300INC,201.371100000000013,201.384899999999988,10.000000000000000,,,GA2550035-01,0.000200494183052
-1,1000100040800INC,0.588300000000000,0.636800000000000,85.000000000000000,,,GA021R998-01,0.000705080490014
-1,1000100007200INC,3.579100000000000,3.643100000000000,22.000000000000000,,,GA1950118-02,0.001087807339585
-1,1000100040400INC,88.870300000000000,89.231700000000004,60.000000000000000,,,GA1070212-01,0.005879583493783
-1,1000100020400INC,28.434899999999999,28.901800000000001,19.000000000000000,,,GA0510329-01,0.007363204518335
-1,1000100002500INC,41.893500000000003,41.963999999999999,4.000000000000000,,,GA1270109-02,0.001035235276654
-1,1000100003800INC,235.064600000000013,235.134600000000006,30.000000000000000,,,GA1830118-01,0.001143017888521
-1,1000100040300INC,23.035499999999999,23.356400000000001,80.000000000000000,,,GA2850238-01,0.004796742087949
-1,1000100040100INC,169.092899999999986,169.137300000000010,14.000000000000000,,,GA0210356-01,0.000700194590001
-1,1000100002000INC,97.300899999999999,97.308599999999998,40.000000000000000,,,GA1350112-01,0.000125808561430
-1,1000100002800INC,12.624700000000001,12.901000000000000,4.000000000000000,,,GA0730114-01,0.004182520563608
-1,1000100002000INC,112.592500000000001,112.642399999999995,15.000000000000000,,,GA1350149-01,0.000770589443924
-1,1000100003300INC,30.478800000000000,30.480399999999999,36.000000000000000,,,GA0710014-01,0.000025175531528
-1,1000100040000INC,48.601199999999999,49.463700000000003,40.000000000000000,,,GA0850243-01,0.013634674654194
-1,1000100002700INC,133.023500000000013,133.173300000000012,26.000000000000000,,,GA0910447-01,0.002546249069324
-1,1051200078700INC,0.264400000000000,0.294500000000000,23.000000000000000,,,GA0510434-01,0.000510180154388
-1,1000100009200INC,87.190200000000004,87.196799999999996,15.000000000000000,,,GA0570078-01,0.000112619460046
-1,1000100012500INC,2.063100000000000,2.199000000000000,20.000000000000000,,,GA1850207-01,0.002097886148642
-1,1000100000300INC,280.895899999999983,281.720700000000022,32.000000000000000,,,GA0150118-01,0.014131467894322
-1,1000100042200INC,4.564600000000000,4.693300000000000,40.000000000000000,,,GA0590136-01,0.002236365160098
-1,1000100041100INC,1.489800000000000,1.527100000000000,4.000000000000000,,,GA2150325-01,0.000562329157177
-1,1000100008500INC,5.520000000000000,5.550000000000000,15.000000000000000,,,GA2150165-01,0.000502160568906
-1,1000100040400INC,152.535599999999988,154.641400000000004,55.000000000000000,,,GA0510364-01,0.035151673305196
-1,1000100022400INC,24.085999999999999,24.108000000000001,30.000000000000000,,,GA1530256-01,0.000348912176544
-1,1000100002500INC,46.700299999999999,46.739899999999999,20.000000000000000,,,GA1270123-01,0.000575483365478
-1,1000100005300INC,26.326100000000000,26.456199999999999,25.000000000000000,,,GA1150112-02,0.001954178455365
-1,1000100040300INC,33.857999999999997,33.858100000000000,35.000000000000000,,,GA0770153-01,0.000001542708365
-1,1000100040100INC,217.979800000000012,217.988900000000001,4.000000000000000,,,GA1510404-01,0.000145996331248
-1,1000100002000INC,101.862499999999997,102.555300000000003,40.000000000000000,,,GA1350123-01,0.010282798589969
-1,1000100014100INC,15.058700000000000,15.059300000000000,40.000000000000000,,,GA1210356-01,0.000009272562222
-1,1000100001000INC,20.045000000000002,21.247499999999999,4.000000000000000,,,GA1350047-01,0.020449714262031
-1,1000100010400INC,3.815600000000000,4.015900000000000,4.000000000000000,,,GA2450933-01,0.003399865638152
-1,1000100000300INC,119.528800000000004,119.550399999999996,40.000000000000000,,,GA2490104-01,0.000335178094449
-1,1000100052000INC,79.242999999999995,80.798800000000000,40.000000000000000,,,GA0950054-01,0.026105371221401
-1,1000100000100INC,124.748900000000006,124.749300000000005,35.000000000000000,,,GA0530121-01,0.000005819104922
-1,1000100042200INC,2.863000000000000,2.864200000000000,40.000000000000000,,,GA2190260-01,0.000020000058153
-1,1000100036900INC,35.295600000000000,35.302700000000002,19.000000000000000,,,GA1390420-01,0.000122396027724
-1,1000100006100INC,5.617300000000000,6.156000000000000,35.000000000000000,,,GA0450149-02,0.008190694007941
-1,1000100040300INC,179.081500000000005,179.151499999999999,99.000000000000000,,,GA1470287-01,0.001090956240131
-1,1000100014400INC,68.231999999999999,68.263199999999998,22.000000000000000,,,GA0290178-01,0.000506966035534
-1,1000100002100INC,29.074999999999999,29.091000000000001,30.000000000000000,,,GA1030139-01,0.000273051058662
-1,1000100003800INC,232.072699999999998,232.074199999999990,20.000000000000000,,,GA1830114-01,0.000024533228020
-1,1000100040200INC,124.063999999999993,124.073999999999998,55.000000000000000,,,GA2110205-01,0.000170173905819
-1,1000100040100INC,102.959299999999999,102.966499999999996,4.000000000000000,,,GA0810112-02,0.000104923974159
-1,1000100001700INC,8.512800000000000,8.532100000000000,25.000000000000000,,,GA0510111-02,0.000280596431119
-1,1051200205407INC,0.272600000000000,0.296200000000000,37.000000000000000,,,GA0511154-01,0.000346905210211
-1,10311000073BYINC,2.782700000000000,2.803200000000000,45.000000000000000,,,GA0310561-01,0.000297666259958
-1,1000100009200INC,94.973399999999998,95.294200000000004,40.000000000000000,,,GA0570084-01,0.005576368547576
-1,1000100040200INC,28.455300000000001,28.978400000000001,99.000000000000000,,,GA0970107-02,0.009081916078009
-1,1000100000100INC,261.240000000000009,261.260600000000011,40.000000000000000,,,GA1430245-01,0.000307073537483
-1,1000100051500INC,46.092300000000002,46.103600000000000,37.000000000000000,,,GA1110269-01,0.000197467986486
-1,1000100000600INC,71.873300000000000,71.913399999999996,15.000000000000000,,,GA1215193-01,0.000678437401884
-1,1000100041300INC,9.724900000000000,9.727200000000000,70.000000000000000,,,GA0890927-01,0.000033891399574
-1,1000100040500INC,26.411200000000001,26.988299999999999,27.000000000000000,,,GA0390230-01,0.008711999462848
-1,1000100001600INC,71.098699999999994,71.162199999999999,25.000000000000000,,,GA2550041-01,0.001096026941497
-1,1000100031600INC,23.207799999999999,23.210000000000001,35.000000000000000,,,GA0130369-01,0.000037607515894
-1,1000100002900INC,91.462400000000002,92.073800000000006,40.000000000000000,,,GA0090418-01,0.010149817851439
-1,1000100040000INC,23.272700000000000,23.282800000000002,4.000000000000000,,,GA1170080-01,0.000169176047834
-1,1000100002600INC,257.305600000000027,257.337300000000027,20.000000000000000,,,GA0510283-01,0.000537635934911
-1,1051100042100INC,6.281200000000000,6.411900000000000,32.000000000000000,,,GA0510129-01,0.002140121832531
-1,1000100009100INC,70.223299999999995,70.354299999999995,16.000000000000000,,,GA0950118-01,0.001983953676298
-1,1000100012400INC,16.484300000000001,16.612200000000001,15.000000000000000,,,GA1350192-01,0.001880383139362
-1,1000100000300INC,201.659400000000005,202.018100000000004,10.000000000000000,,,GA2550019-01,0.005225312291669
-1,1000100040700INC,34.205800000000004,34.296599999999998,4.000000000000000,,,GA0893363-01,0.001318139688161
-1,1000100001100INC,176.623600000000010,176.788700000000006,20.000000000000000,,,GA0210012-01,0.002409954364357
-1,1000100007400INC,3.067500000000000,3.170400000000000,40.000000000000000,,,GA1130131-01,0.001493434415042
-1,1000100040400INC,76.862899999999996,76.921400000000006,99.000000000000000,,,GA2830201-01,0.000997639921308
-1,1000100019600INC,38.185400000000001,39.026699999999998,30.000000000000000,,,GA1790129-01,0.014045910302824
-1,1000100002500INC,44.082599999999999,44.111400000000003,77.000000000000000,,,GA1270114-01,0.000418228098590
-1,1000100004000INC,25.805599999999998,25.825700000000001,10.000000000000000,,,GA0390147-01,0.000328635878265
-1,1000100040300INC,16.315999999999999,16.353400000000001,60.000000000000000,,,GA2850234-01,0.000573005668910
-1,1000100040100INC,168.771999999999991,168.932700000000011,14.000000000000000,,,GA0210356-01,0.002482602189407
-1,1000100002000INC,98.259299999999996,98.298100000000005,40.000000000000000,,,GA1350114-01,0.000674633353250
-1,1000100003000INC,105.483999999999995,105.537000000000006,25.000000000000000,,,GA2710121-01,0.000802970086239
-1,1000100014100INC,12.443000000000000,12.452400000000001,40.000000000000000,,,GA1350227-01,0.000148929316581
-1,1000100009600INC,56.319699999999997,56.560499999999998,20.000000000000000,,,GA1530109-01,0.004127402576802
-1,1000100000300INC,61.432299999999998,62.060200000000002,40.000000000000000,,,GA0950223-01,0.009114539632071
-1,1000100052000INC,33.249600000000001,33.261899999999997,40.000000000000000,,,GA2590171-01,0.000184874324373
